id_tweet,ds_tweet,fisiologico,psiquico,comportamental,label,validado_espec,dh_tweet
4040,Eu sinceramente odeio menstruação e esse humor instável,0,1,0,3,1,2019-10-11 12:05:19.000000
5511,queria não ter nascido,0,0,1,2,1,2019-10-15 11:42:43.000000
3927,"Não acredito que eu esteja com dificuldade de dormir, EU",1,0,0,1,1,2019-10-11 02:41:14.000000
3928,minha dificuldade de dormir depois de 1h tá em dia,1,0,0,1,1,2019-10-11 01:34:42.000000
3929,As vzs qnd eu to c dificuldade de dormir é só lembrar de alguma aula q eu acho chata e ficar repassando na minha cabeça Melhor q contar carneirinho,1,0,0,1,1,2019-10-11 08:26:45.000000
3930,"Não sei qual a dificuldade de dormir e acordar com o cabelo na altura da bunda, sabe.. Cabelo tóxico",1,0,0,1,1,2019-10-11 11:44:25.000000
4041,Sorte que eu tenho de ter amigos que sabem lidar com meu humor instável,0,1,0,3,1,2019-10-10 13:48:00.000000
4042,"eu n guento esse meu humor instável, tava meio triste e agr tô toda feliz",0,1,0,3,1,2019-10-11 19:46:13.000000
3945,"tá, eu admit 
talvez eu esteja sem ânimo para nada",0,1,0,3,1,2019-10-12 16:08:28.000000
4854,galera... era oque eu temia estou infeliz,0,1,0,3,1,2019-10-13 05:05:21.000000
5108,tô me autosabotando e quero continuar 😍,0,1,0,3,1,2019-10-14 23:17:55.000000
5111,me autosabotando ciente e quero continuar,0,1,0,3,1,2019-10-14 16:34:08.000000
5114,eu autosabotando td que da certo na minha vida https://t.co/cx0PoWwV7f,0,1,0,3,1,2019-10-14 22:34:08.000000
4861,Estou infeliz...,0,1,0,3,1,2019-10-12 19:30:41.000000
2487,Depressão atinge quase 11 milhões de brasileiros; muitos não têm acesso a tratament #alonews #noticia #informacao… https://t.co/BOR6CybLyP,0,0,0,0,1,2019-09-12 10:06:43.000000
2489,"CONTATO COM A NATUREZA PREVINE O ESTRESSE, ANSIEDADE E DEPRESSÃO https://t.co/mBLGGZqwn7",0,0,0,0,1,2019-09-12 10:06:37.000000
3441,"@SarroMauricio Gosto de Steppenwolf, a pegada deles não difere em nada dos Byrds p ex. Mas as bandas da época, na América do Norte, eram bem limitadas. O pessoal q fazia folk era mto mais criativo (tipo Dylan, Seeger e Baez). Os Mutantes são da msm época (2ª met dos 60) e davam de 10x0 neles.",0,0,0,0,1,2019-10-02 22:34:47.000000
2798,Tenho quase 700 pontos e nunca consigo pegar uma experiência no @sociogigante pqp sempre que olho já tá tudo esgotado,0,0,0,0,1,2019-09-18 18:41:14.000000
3376,falando nisso nem sei oq falr pra pisicologa ja q n aconteceu nada na minha vida,0,0,0,0,1,2019-10-01 20:02:42.000000
2537,Sinto me uma inútil,0,1,0,3,1,2019-09-18 20:39:13.000000
3519,só faço cagada kkkkk,0,1,0,3,1,2019-10-02 22:35:23.000000
4181,parece q eu só atrapalho as pessoas,0,1,0,3,1,2019-10-12 13:32:33.000000
3980,Sou um inútil,0,1,0,3,1,2019-10-12 14:19:28.000000
3984,"Fui na casa de um amigo ontem e encontrei um papel com várias coisas ruins escritas, tipo ""não sou bom o suficiente"" ""me odeio"" ""sou um inútil""... aí eu escrevi em baixo ""você é precioso e tudo isso vai passar, você é incrível, tenho certeza ♡""",0,1,0,3,1,2019-10-12 13:46:05.000000
4710,Esses mlk e mto desanimado,0,1,0,3,1,2019-10-13 02:54:44.000000
4711,"to em casa sozinha e sem animo p sair, alguém podia vir me fazer companhia né",0,1,0,3,1,2019-10-13 21:30:59.000000
4714,Sem ânimo pra nada...😑,0,1,0,3,1,2019-10-13 21:29:06.000000
9322,@herr_luiz kkkkkkkkkkkkkkkkkkkkk ai eh foda,0,0,0,3,0,2019-06-09 03:09:08.000000
9323,"fodase morri, meu meme",0,0,0,0,0,2019-11-01 02:55:37.000000
9324,cada um com seus role né,0,0,0,0,0,2019-09-08 14:44:21.000000
9325,"n aguento mais ouvir funk, ta insuportável já",0,0,0,0,0,2019-07-21 19:14:58.000000
9326,só sinceridade,0,0,0,0,0,2019-09-19 22:32:04.000000
9327,@cueio666 to falandooo,0,0,0,0,0,2019-05-30 13:01:22.000000
9328,lendo sobre cícero e pitano,0,0,0,0,0,2019-11-04 02:31:55.000000
9329,"vo pedir alguem em namoro la na fag, só pra comemorar a data uma vez msm",0,0,0,3,0,2019-06-10 04:46:39.000000
9330,dormir só daqui 2 dias,0,0,0,1,0,2019-09-15 08:41:01.000000
9331,"2020 vai ser decisivo, isso me preocupa",0,0,0,0,0,2019-09-09 02:25:52.000000
9332,as pessoa que conheço tudo ficando bonita e eu nada,0,0,0,3,0,2019-09-13 18:58:08.000000
9333,só passo raiva pqp,0,0,0,0,0,2019-08-14 17:46:01.000000
9334,meu sono ta triste,0,1,0,0,0,2019-06-18 09:24:10.000000
9335,café fraco eh a desgraça do mundo,0,1,0,3,0,2019-06-19 12:49:48.000000
9336,que isso irmão 10 autores nessa porra de prova,0,0,0,3,0,2019-06-13 14:01:52.000000
9338,"olha esses cara querendo meter U3 em mmorpg, pleno século 2k19",0,0,0,0,0,2019-06-25 13:14:05.000000
9339,os parsa tudo morto e eu dando pilha p ir pr,0,0,0,0,0,2019-11-01 21:50:08.000000
9340,vontade de tacar um molotov lá dentro da dez,0,0,0,3,0,2019-08-17 19:02:40.000000
5209,"Tomei meu remédio para dormir ontem muito tarde, agora tô que não consigo abrir os olhos",1,0,0,1,1,2019-10-14 13:25:10.000000
9344,"@gusrochaa Eu tenho depressão e sofro muito com isso, não quero isso pra ninguém muito menos pra vc estou torcendo pra vc não entrar de novo",0,1,0,0,0,2019-04-09 19:19:39.000000
9345,@jdoriajr Pra que isso vc acha q os alunos são idiotas eles sabem muito bem o motivo do recolhimento e ó parabéns viu os alunos vão ficar sem a apostila com todas as matérias por causa de um preconceituoso. A todos q votaram no Dória parabéns pelo belo governador q escolheram,0,0,0,0,0,2019-09-07 05:20:36.000000
5210,1 remédio para dormir e outro para conseguir levar o dia. Às vezes eu sinto que dei vimte passos e regredi trinta.,1,0,0,1,1,2019-10-15 04:07:50.000000
5211,"preciso voltar a tomar remédio para dormir urgente, minha mente não desliga",1,0,0,1,1,2019-10-14 08:29:48.000000
5212,"Tomei um remedio para dormir, pois so esperando o efeito o",1,0,0,1,1,2019-10-15 03:21:15.000000
5214,"ontem ja me entupi de remédio para dormir, hj vou ter que fazer o mesmo não posso ficar acordada",1,0,0,1,1,2019-10-14 11:17:33.000000
3553,meu deus como eu estou EXAUSTO https://t.co/GgniarIoV8,0,0,0,0,1,2019-10-02 22:51:41.000000
3301,"* Penso demasiado na minha recuperação e nem sempre é bom. Mas não me podem pedir mais força, quando me levanto da cama todos os dias sem vontade de nada. Não me podem pedir para esquecer ou para pensar noutra coisa quando eu é que sinto e eu é que tenho o problema.. *",0,1,0,3,1,2019-10-02 13:13:48.000000
4580,"Se me perguntassem como estou diria algo como.. desmotivada, triste, sem auto estima, etc",0,1,0,3,1,2019-10-13 17:23:46.000000
4581,@N0TURN0MC Sem auto-estima irmão,0,1,0,3,1,2019-10-13 13:44:04.000000
3759,"Eu não sou especial Eu não sou uma boa amig Eu não sou uma boa pessoa Eu não tenho talento nenhum Eu não sou bonita Eu não sou genti Eu não sirvo pra nada 
Eu sou um lix Eu sou uma péssima filha Eu sou horrível Eu sou troux Eu sou descartável",0,1,0,3,1,2019-10-12 00:47:38.000000
2506,to em depressão alguém pra brigar de faca,0,1,0,3,1,2019-09-18 21:09:55.000000
9341,parabéns p mim carai,0,0,0,0,0,2019-06-05 12:42:03.000000
9342,tô mais pra bruce banner do que p anthony stark,0,0,0,0,0,2019-05-30 13:40:20.000000
9343,como que q consegue ficar 0/20,0,0,0,0,0,2019-07-16 15:11:51.000000
9346,Era você no centro com mochila de rodinhas onça ? — de coruja * era https://t.co/IB8ZqFDltf,0,0,0,0,0,2019-01-26 15:07:27.000000
9347,Um dia você vai ser minha — golpe https://t.co/1sHA7AVJoN,0,0,0,0,0,2019-01-27 23:41:32.000000
9348,"tava jogando uma clássica ali e eu tive que parar pra pegar um negócio p minha mãe né, parei dentro do carro no nada, e nem assim me mataram vsf kkkkkkkkk odeio clássica",0,0,0,3,0,2019-01-06 13:29:30.000000
9349,você postou a foto quando eu ia da rt você apagou kkk — minha auto estima é cagada kkkkkk https://t.co/9Q3VwC73rm,0,0,0,3,0,2019-01-23 21:43:13.000000
9350,quero muito chorar meo deos,0,0,0,3,0,2019-01-26 14:46:55.000000
2703,"Faz parte da evolução se dar conta que as vezes a gente alimenta conflitos sem perceber e aprender a desligar isso. Temos coisas muito mais importantes pra colocar nossa energia, do q se importar c coisas pequenas que no final do dia são insignificantes.",0,0,0,0,1,2019-09-19 14:46:11.000000
2705,"SÓ CONTINUA EXPLODINDO ESSA DESGRAÇA DE MENTE PQ É OQ SEMPRE DA DE FAZER MELHOR, CANSADO, DESGASTADO E COM UMA ENORME DOR NO PEITO QUE ME FAZ QUERER MORRER, QUERO QUE TUDO SE FODA https://t.co/O9CAP94L2U",0,0,0,0,1,2019-09-15 03:25:53.000000
2713,"""Sem demagogia vamo ser sujeito homem se o crime acabar os policia passa fome ""🎶🎶🎶",0,0,0,0,1,2019-09-19 14:55:58.000000
9351,@aluizaj surpreso seria vc ter sonho normal 👍🏽,0,0,0,0,0,2019-10-01 01:31:58.000000
9352,Quero meu iPhoneee pratina 2 — falaaaa pratina 🤣🤣🤣 https://t.co/lO5QvSxz8w,0,0,0,0,0,2019-01-18 12:41:17.000000
2717,"eu emagreço fácil demais, fiquei uma semana sem comer direito sem apetite por causa da bendita da tpm, e já perdi 3 kilo 🤦‍♀️",0,0,0,0,1,2019-09-19 14:34:13.000000
2752,"e ainda vou engordar porque me sinto um saco sem fundo; tenho a sensação de que meu estômago dói por causa de fome, mas não é pq não passa",0,0,0,0,1,2019-09-19 14:58:12.000000
27,"Mano hj teve palestra sobre o suicídio, e a coordenadora disse no MÊS FO SUICÍDIO, q é uma besteira e que pra resol… https://t.co/E8k8dARwRr",0,0,0,0,1,2019-09-11 14:05:28.000000
28,"da série de motivos que me fazem continuar trabalhando com um assunto que não gosto 
1) ajudar minha mãe a comprar… https://t.co/UIpVavKvM8",0,0,0,0,1,2019-09-11 14:05:32.000000
2669,Existe alguma coisa que tire o sono sem deixar acelerado?,0,0,0,0,1,2019-09-19 14:50:59.000000
2670,"@kitheronstairs simmmmmm ❤ essa música tem uma coisa que é só dela. e no dia do show, quando ele tocou, eu só sabia chorar. É uma energia sem explicação",0,0,0,0,1,2019-09-19 15:01:20.000000
2718,Eu fico umas 6 ou 7 horas vendo series sem problema nenhum. Agora quando tenho q assistir uma vídeo aula  de 40 min ou 1 hora é um sono q não sei da onde vem. Que pessoa tóxica sou eu  pohan...,0,0,0,0,1,2019-09-19 14:50:49.000000
9353,venham fazer alongamento de cilios cmg beninas https://t.co/hiSrkjK2LS,0,0,0,0,0,2019-02-11 23:56:56.000000
9354,Você é muito princesinha como q não apaixona 😫 — 🤔 https://t.co/cPfZAMyNEa,0,0,0,0,0,2019-01-27 23:43:52.000000
9355,Me afastei de vc por alguns motivos mas pretendo me aproxima dnv — quem é você ? https://t.co/9fE3OBMPFC,0,0,0,0,0,2019-01-18 12:41:09.000000
9356,"segundo fontes chamada eu, eu iria voltar pra academia segunda feira, e hoje já é quinta",0,0,0,0,0,2019-01-11 12:24:14.000000
9357,A mais linda que eu já vi caindo no ônibus — que KKKKKKK PARA https://t.co/Ji5Q77iyPq,0,0,0,0,0,2019-01-26 15:07:14.000000
10067,Pq essa internet é tão lenta,0,0,0,0,0,2019-10-04 15:58:31.000000
10135,Eu vejo umas crianças que fazem meu desejo de ser mãe evaporar,0,0,0,0,0,2019-10-05 22:23:22.000000
5459,"Eu emagreci exatamente 5kg no último mês, devido a falta de apetite, tá tenso",1,0,0,1,1,2019-10-15 01:00:50.000000
5489,"Só sinto sono ,uó 😴😴",1,0,0,1,1,2019-10-15 16:11:14.000000
5490,"gnt, só sinto son aaaaar",1,0,0,1,1,2019-10-15 15:14:26.000000
5491,"Só sinto sono, vou dormir já já",1,0,0,1,1,2019-10-15 02:05:38.000000
5492,"Queria ser aquelas pessoas que deitam na cama e dormem, mas eu só sinto sono quando não posso sentir",1,0,0,1,1,2019-10-15 11:47:58.000000
5494,Eu só sinto sono misericórdia,1,0,0,1,1,2019-10-15 00:44:41.000000
3507,enfim boa noite nao aguento mais sentir que sou um peso na vida dos outros e que só me aturam por obrigação! 🥳,0,1,0,3,1,2019-10-02 21:57:55.000000
4532,qq eu fiz pra merecer meu Deus,0,1,0,3,1,2019-10-13 12:08:22.000000
9359,"eu, gaby, e minha mãe sentadas no açaí falando de homem, que fase meo deos KKKKKKKKKKKKKKKKKKKKK",0,0,0,0,0,2019-02-13 00:07:26.000000
9360,"Vamos se envolver — vou querer não, quero só eu mesma https://t.co/gl4biyL559",0,0,0,3,0,2019-01-27 23:58:26.000000
4677,Rapaz desanimado de mais pra afiar o corte,0,1,0,3,1,2019-10-11 18:39:49.000000
3973,Fodase sou um inútil,0,1,0,3,1,2019-10-12 00:37:00.000000
3178,eu estou REALMENTE tao mal e desanimada ultimamente que estou sem vontade nenhuma de fazer coisas que gosto e queria poder so ficar deitada o dia todo,0,1,0,3,1,2019-09-20 21:33:01.000000
2721,"Véi, 10 segundos depois de terminar uma planilha da faculdade e de imprimir ela a energia caiu sem ter salvado kkkkkkk, obg Deus por não permitir que meu trabalho de horas fosse perdido",0,0,0,0,1,2019-09-19 14:54:54.000000
2738,➡️ SINEDROL - DESTRUIDOR DE GORDURA 💊🔥 ✅ACELERA METABOLISM ✅QUEIMADOR DE GORDURA E GORDURA LOCALIZAD ✅INIBIDOR DE APETITE E CONTROLE DE ANSIEDAD ✅DIMINUIÇÃO DA RETENÇÃO DE LÍQUIDO ✅100% Natural e Sem Contra Indicações 🔊DEIXE SUAS DUVIDAS NOS … https://t.co/YQEPBtENaX https://t.co/IoKQzrNt5a,0,0,0,0,1,2019-09-19 12:32:44.000000
4656,Td bem foi um drama a vdd eh q eu n consigo decidir a imagem e por enquanto vou furando os piercings,0,0,0,0,1,2019-10-13 16:42:12.000000
2739,"Real, agora eu tô morto da Silva irmãozinho... O tanto de DM que respondi essa noite sobre o mesmo assunto... Pqp, deixa o cara esgotado. Tenho que fazer as artes pra não ficar digitando a mesma coisa sempre.",0,0,0,0,1,2019-09-19 06:34:02.000000
2958,"@Minboom5 @RafaelMorgan @BolsonaroSP @Rconstantino @o_antagonista Parceiro eu concordo com muita coisa que disse e algumas não, eu não pertenço a nenhuma destas seitas, torço pelo Brasil, automaticamente desejo sucesso ao Jair, mesmo com os erros que ele comete algumas vezes, mas é crucial estarmos vigilantes com todos, sem exceções mesmo",0,0,0,0,1,2019-09-19 20:32:49.000000
2500,"@Radio98Oficial O coitadinho que ganha SÓ 24 mil apresentou atestado e pediu licença? Justo,  pois ele ja havia dito que estava tomando remédio por ter baixado o custo de vida, cartão de 20 pra 8 mil...DEPRESSÃO! #SQN #ProcuradorBabaca #central98",0,0,0,0,1,2019-09-12 10:39:21.000000
2647,"FAÇO PARTE DO CENÁRIO... Novo A6 lançado aqui no Rio é absolutamente incrível. Sedã de luxo custa 426,9 K e entrega um banho de tecnologia sem contar o motor seis cilindros de 340 cv e 500 Nm de energia. A máxima de… https://t.co/KkgSUATcrq",0,0,0,0,1,2019-09-19 14:56:56.000000
9361,Ainda vou te ter dnv!!! — se você n deu valor eu sinto lhe informar que não vai não https://t.co/ElBBWIs9R7,0,0,0,0,0,2019-01-27 23:58:05.000000
9362,me estresso mais ainda 🤯 https://t.co/r5lnRG2k8e,0,0,0,0,0,2019-01-25 23:46:24.000000
9363,Uma saudade ? — minha auto estima https://t.co/0clpLsNU2G,0,0,0,3,0,2019-01-17 00:51:28.000000
9364,"no, hoje nem peguei em celular direito",0,0,0,0,0,2019-01-16 19:18:38.000000
9365,"Te acho muito linda, sigo você a muito tempo, saudade de quando era presente em rede social lkk — aaaa 🥰, me afastei por motivos pessoais mas pretendo voltar https://t.co/TCJ3L5mnAg",0,0,0,0,0,2019-01-17 00:53:06.000000
9366,cólica do infernooooooooo,0,0,0,0,0,2019-01-14 02:32:32.000000
9367,@Nathan_nb3 ainda bem que eu não faço isso com ninguém,0,0,0,3,0,2019-01-03 02:01:43.000000
9368,Solteira? — sim https://t.co/yShBjVJKhl,0,0,0,0,0,2019-01-26 15:06:59.000000
9369,galera eu n brinco com minha mae https://t.co/p7maqzY0GR,0,0,0,0,0,2019-01-14 02:33:39.000000
9370,GABRIELAAAAA KKKKKK https://t.co/KJ6i8YFW4W,0,0,0,0,0,2019-02-14 10:49:29.000000
9371,se existe o paraíso elas são as passagem ..,0,0,0,0,0,2019-02-13 23:04:47.000000
9372,"Faz um sozinha voltado ao público feminino — posso fazer vídeos voltados ao público feminino com a gaby, qual é o problema ? https://t.co/OKJWmQ4JP2",0,0,0,3,0,2019-01-17 00:51:05.000000
9373,vai chegar a hora q vou desmaiar no meio do atendimento se eu continuar assim,0,0,0,0,0,2019-01-16 12:18:12.000000
9374,@Math_giori KKKKKKKKKKKKKKK o modeuso,0,0,0,0,0,2019-10-04 17:51:30.000000
9375,@v_ivife me chama no wp q te passo o ctt da onde eu comprei,0,0,0,0,0,2019-01-16 01:35:02.000000
9376,"Você foi a melhor mulher que passou na minha vida,meu maior arrependimento foi ter perdido você,você é simplesmente o s… — só reconhece e da valor depois que perde, típico de ser humano https://t.co/gkpNMLSgmD",0,0,0,0,0,2019-01-17 00:48:49.000000
9377,@Nathan_nb3 torneira de ouro ok KKKKKKKKKKKKKKKKKKKKK,0,0,0,0,0,2019-01-12 00:10:59.000000
9378,@thaysoaares_ lindaaaaa,0,0,0,0,0,2019-02-28 02:37:50.000000
9379,não aguento mais vomitar 🥺,0,0,0,0,0,2019-02-20 11:41:06.000000
9380,Tirei ate uma foto sua só pra te achar nas redes sociais kk perguntei mil pessoas se te conheciam — mentira KKK https://t.co/fyDRRhDMlq,0,0,0,0,0,2019-01-26 15:07:37.000000
3655,sinto que sou um peso na vida das pessoas.,0,1,0,3,1,2019-10-02 02:17:45.000000
4199,"N consigo fazer nada, que dor é essa, só sei chorar",0,1,0,3,1,2019-10-12 16:40:24.000000
4347,Meus irmaos nao vieram estou mto triste pq eu tava com mta saudade da aninha,0,1,0,3,1,2019-10-12 03:19:53.000000
4350,maria duda me machucou e eu estou mto triste,0,1,0,3,1,2019-10-13 06:12:42.000000
3230,que inferno td dia isso me perseguindo não aguento mais nunca vou ter paz comigo mesma eu vo me matar,0,1,0,3,1,2019-10-02 02:47:16.000000
3093,@lovehoegh @aronoche eu sou muito sem emoção pra essas coisas (ainda bem) mas esse ai foi foda,0,1,0,3,1,2019-09-26 11:03:00.000000
3533,Eu so atrapalho a vida das pessoas Que odio,0,1,0,3,1,2019-10-02 22:31:30.000000
3536,Kajskajs só atrapalho kJs https://t.co/RJc7SvMSEe,0,1,0,3,1,2019-10-02 16:19:32.000000
4614,"minha mae ta c um bglh d qlq coisa q eu faço tem a ver c el eu n quero comer = ue brigou c ele eu n quero sair = ta triste com ele eu quero sair = ta animadinha hein, qq aconteceu c ele eu to com sono = madrugou c ele pisquei = ta pensando nele ne",0,1,0,3,1,2019-10-13 17:38:44.000000
4300,"Eu queria cv  os dias tao cd vez mais estranhos, mas me sinto inútil até pra isso",0,1,0,3,1,2019-10-13 04:16:02.000000
4304,Me sinto inútil por não fazer parabéns mais pra ninguém mano,0,1,0,3,1,2019-10-13 09:43:31.000000
9381,Vai me negar um beijo? UM BEIJO? — vou https://t.co/dPd8uGmp0T,0,0,0,0,0,2019-01-27 23:43:23.000000
9382,ultimamente converso muito mais c pessoas que conheci por conta do ff do que pessoas do dia a dia normal jkkkk vai entender,0,0,0,0,0,2019-01-27 12:31:42.000000
9383,"não se abalará por pouco, amaremos feito loucos",0,0,0,0,0,2019-01-20 23:47:03.000000
9384,menina complicada e muito louca mas consegue destacar superando todas as outras,0,0,0,0,0,2019-01-20 01:04:05.000000
8373,"Levantando mais um dia com um sorriso que não é meu, e fingindo felicidade depois de uma noite inteira chorando",0,1,0,0,1,2019-01-29 08:43:10.000000
8386,"Eu falando que tava triste com um menino e ele me dando Corote pra beber, amei ele",0,1,0,0,1,2019-10-13 16:05:39.000000
3979,"Óia já lavei o banheiro, ajeitei a tv e... só Sinceramente eu sou um inútil",0,1,0,3,1,2019-10-12 10:51:49.000000
4883,as vezes penso que não importa a situação que eu esteja irei ser sempre infeliz https://t.co/VXo2EDhqMu,0,1,0,3,1,2019-10-10 16:53:23.000000
4549,o que que eu fiz pra merecer toda essa gastação na moral que nojo,0,1,0,3,1,2019-10-10 04:12:32.000000
3203,"Me desculpem hoje não vou twittar além deste post Ontem foi muito produtivo. Hoje, estou muito contente como o discurso do PR @jairbolsonaro, foi show Porém vendo as críticas da mídia e as votações no congresso é para broxar qualquer um Estou desanimado com tudo isso...😔",0,0,0,0,1,2019-09-25 00:34:21.000000
5451,3h da manhã e eu com MTA insôni Daí chega 9h da manhã e eu tô com aquele sono profundo & gostoso mas já estarei atrasada pra acordar,0,0,0,0,1,2019-10-10 05:54:47.000000
3110,"Sinto falta de muitas coisas, mas isso não quer dizer que às desejo de volta...",0,0,0,0,1,2019-09-26 11:25:16.000000
2756,"Não sei porque invento de sair de casa sem comer nada, fico reclamando toda hora q to com fome",0,0,0,0,1,2019-09-19 15:00:14.000000
2692,"Meu tênis tá meio zoado 
O tênis é bom, mas eu comprei ele quando eu era MUITO gordo, então ele tá com o amortecedor bem desgastado então eu tô sentindo todo o impacto correndo 
Vou tentar olhar outro tênis antes da maratona desse domingo 
Alguma recomendação? ASICS mesmo?",0,0,0,0,1,2019-09-19 14:44:08.000000
2726,"NeoSolar lança sistema individual de geração de energia para atender população de regiões sem acesso à energia elétrica - https://t.co/DlZqGEFNtd - A solução de marca própria respeita todas as exigências do Programa Luz para Todo A NeoSolar, empresa pioneira em soluções de e ...",0,0,0,0,1,2019-09-19 14:44:55.000000
4652,"@gvnnlima Ainnn eu amei esse memo, to quase comprando ele e o de vaquinha pq n consigo decidir kkkkkk",0,0,0,0,1,2019-10-13 18:53:51.000000
9385,"@v_ivife se foi você só vem, se for outra pessoa vai pra merda",0,0,0,0,0,2019-01-02 01:30:57.000000
9386,muito bom melhorar suas habilidades e ficar escutando “ boa princesa” toda vez q sobe um capa ufaaaaa q to ficando monstra nesse jogo,0,0,0,0,0,2019-02-08 01:09:40.000000
9387,"@Nathan_nb3 isso é vdd gnt, e n foi pouca",0,0,0,0,0,2019-01-11 21:28:41.000000
9388,aí queria https://t.co/f4WQJ4mNzn,0,0,0,0,0,2019-01-17 20:11:08.000000
9389,chegou a hora da galera de 2001 https://t.co/etkIKEXE3E,0,0,0,1,0,2019-01-06 16:43:11.000000
9390,só meu whatsapp que parou?,0,0,0,0,0,2019-01-22 18:21:33.000000
9391,euzinha https://t.co/Bbw9Y5ad2S,0,0,0,0,0,2019-02-18 19:47:59.000000
3252,"Queria sair hoje, mas n consigo nem sair da cama quem dera de casa",0,1,0,3,1,2019-09-29 13:32:59.000000
4331,@artistayujin @yellowpkj ah mano eu tô mto triste :(,0,1,0,3,1,2019-10-13 13:53:12.000000
2539,"Eu odeio sentir preguiça, me sinto tão inútil",0,1,0,3,1,2019-09-18 21:03:31.000000
9392,@DyonatanDias meu sonhooo❤️,0,0,0,0,0,2019-03-01 01:06:03.000000
2941,"Ai, SP é complicad Sai de casa com a previsão do tempo de 30°C sem chuva e sol o dia tod Agora o que temos? Chuva, vento e fri Muita emoção em ser paulista",0,0,0,0,1,2019-09-19 20:21:38.000000
2625,"@LOEYDEVIL ele sempre fica com olheiras quando está trabalhando muito, mas eu nuca vi o baekhyun tão esgotado assim desde que me tornei exol... eu tô preocupada demais",0,0,0,0,1,2019-09-19 13:23:10.000000
4043,"Mano, meu humor instável ainda vai me matar essa porra PQP AAAAAA",0,1,0,3,1,2019-10-09 19:44:43.000000
3125,Fora as tantas coisas horríveis que tive que le Me fez desperdiçar 4 meses da minha vida Um puta esforço e coragem pra assumir isso tudo Mas daí um belo dia ela acorda e descobre que eu realmente tenho depressão e estou numa fase de recaída. E aí faz o que? vai embora,0,1,0,3,1,2019-09-26 12:05:51.000000
3468,"Sem interesse nenhum, melhor o aluno meter a mão na fuça dele https://t.co/3zUOw1pbqz",0,1,0,3,1,2019-10-02 23:01:50.000000
4692,"muito desanimado com tudo isso mas blz,vida q segue",0,1,0,3,1,2019-10-13 17:16:26.000000
3172,"Desculpa eu encher vcs com meus daddy issues, é q eu n consigo estar em paz com ele presente Mas todos vão ta convidados pra minha festinha quando eu sair de casa e n ter mais q olhar na cara dele",0,0,0,0,1,2019-09-25 01:52:00.000000
3531,"@00YHJ Eu não me atrapalho com as datas??? Só com as datas dos amigos, mas comigo mesmo nunca aconteceu...",0,0,0,0,1,2019-10-02 13:35:16.000000
3585,"crl estou com muito sono, chego ta lerdo",0,0,0,0,1,2019-10-02 22:37:56.000000
3575,"Não estou reconhecendo esse motorista da Vera Cruz hoje, será que ele veio da Flores? Está muito lerdo",0,0,0,0,1,2019-09-25 15:57:35.000000
3408,"Eu simplesmente não consigo fazer nada quando chego em casa, só quero ficar deitada fazendo carinho no Charlie kkkkk",0,0,0,0,1,2019-10-02 22:47:12.000000
3350,"@WillianMax sim, eu fiz esse 36 dólares convertendo, queria saber se em outro lugar do mundo os ingressos ficam a partir desse valor também",0,0,0,0,1,2019-09-25 23:56:38.000000
3351,eu não aguento mais viver pensando em quando a gente vai se ver de novo 🎶,0,0,0,0,1,2019-10-02 22:55:05.000000
2946,"@skgaming_felipe @mibr @NiPGaming @FalleNCS @GeT_RiGhT 22:20 irmão, sem emoção não é mibr",0,0,0,0,1,2019-09-19 19:49:18.000000
2947,por deus sem animo pra NADA essa semana,0,0,0,0,1,2019-09-19 20:39:27.000000
5323,Só queria um parça para jogar um futevôlei kkkkkkkk https://t.co/vl8nDsUPsm,0,0,0,0,1,2019-10-15 12:23:08.000000
2944,"Eu acho que eu sou uma pessoa muito estranha pq eu gosto de dobra roupa quando eu to estressada ou triste, me acalma tanto é melhor que terapia!",0,0,0,0,1,2019-09-19 20:42:27.000000
9393,@drinpe010 rumo ao mestre,0,0,0,0,0,2019-01-27 00:19:22.000000
9395,hoje acordei na sofrencia nível master,0,0,0,0,0,2019-01-17 13:34:05.000000
9396,Nu kkk mais princesa do que eu imaginava — kkkkk vlw https://t.co/SoCD2xAR6f,0,0,0,0,0,2019-01-19 21:26:15.000000
9397,"mas quando o coração, naooooo me enxergaaaaaaaarrrr",0,0,0,0,0,2019-01-17 13:33:53.000000
9399,@v_ivife ele não escrevia certo assim não,0,0,0,0,0,2019-01-17 02:04:58.000000
9400,@AnndreMendes1 ou excesso,0,0,0,0,0,2019-02-24 15:06:07.000000
9401,@niccaillaux @_kahilbert obrigada amor,0,0,0,0,0,2019-02-11 23:57:00.000000
9402,"final de temporada no ff é o melhor, joga sem medo de perder ponto treinamento monstro aiaiai",0,0,0,0,0,2019-01-27 00:15:02.000000
9403,"toda hora minha pressão cai, vou levantar da cama minhas vistas ficam toda preta, vou descer escada ou qualquer lugar alto também fica e eu fico tonta??? q caralho eh esse",0,0,0,3,0,2019-02-24 10:58:54.000000
9404,@munizogra af muita,0,0,0,0,0,2019-09-05 02:54:19.000000
9405,acho q cheguei na minha pior fase,0,0,0,3,0,2019-10-17 16:54:14.000000
9406,17 aninhos ensino médio completo ❤️ https://t.co/wUPl0x4FIN,0,0,0,0,0,2019-01-31 13:49:42.000000
9407,"Me diz como vai vida a amorosa se tem alguém , pra tomar conta desse coraçãozinho — não estou querendo envolver meu coração em nenhuma relação por um bom tempo 😫 https://t.co/3LDfr8sRkX",0,0,0,0,0,2019-01-27 23:59:34.000000
